ARREST_KEY,ARREST_DATE,PD_CD,PD_DESC,KY_CD,OFNS_DESC,LAW_CODE,LAW_CAT_CD,ARREST_BORO,ARREST_PRECINCT,JURISDICTION_CODE,AGE_GROUP,PERP_SEX,PERP_RACE,X_COORD_CD,Y_COORD_CD,Latitude,Longitude,Lon_Lat
220362550,11/11/2020,101,ASSAULT 3,344,ASSAULT 3 & RELATED OFFENSES,PL 1200001,M,B,40,0,25-44,M,WHITE HISPANIC,1005041,234533,40.810398494000026,-73.92489531099994,POINT (-73.92489531099994 40.810398494000026)
220375678,11/11/2020,419,"LARCENY,GRAND FROM PERSON,UNCL",109,GRAND LARCENY,PL 1553005,F,K,60,0,45-64,M,BLACK,989547,148969,40.57556809600004,-73.98093364699997,POINT (-73.98093364699997 40.57556809600004)
220453507,11/11/2020,511,"CONTROLLED SUBSTANCE, POSSESSI",235,DANGEROUS DRUGS,PL 2200300,M,K,75,0,45-64,M,BLACK,1016407,176094,40.649963840000055,-73.88411568399994,POINT (-73.88411568399994 40.649963840000055)
220364706,11/11/2020,101,ASSAULT 3,344,ASSAULT 3 & RELATED OFFENSES,PL 1200001,M,B,46,0,45-64,M,WHITE HISPANIC,1011751,250275,40.85358740100002,-73.90059135599995,POINT (-73.90059135599995 40.85358740100002)
220391637,11/11/2020,339,"LARCENY,PETIT FROM OPEN AREAS,",341,PETIT LARCENY,PL 1552500,M,K,62,0,25-44,M,WHITE,983955,156040,40.59497816600003,-74.00106366999995,POINT (-74.00106366999995 40.59497816600003)
220406235,11/11/2020,203,"TRESPASS 3, CRIMINAL",352,CRIMINAL TRESPASS,PL 140100E,M,M,10,0,45-64,M,BLACK,984134,212015,40.74861698700005,-74.00042010299995,POINT (-74.00042010299995 40.74861698700005)
220360168,11/11/2020,209,"BURGLARS TOOLS,UNCLASSIFIED",231,BURGLAR'S TOOLS,PL 1403500,M,Q,109,0,18-24,M,WHITE HISPANIC,1037273,224602,40.783006011000055,-73.80853796899999,POINT (-73.80853796899999 40.783006011000055)
220379621,11/11/2020,511,"CONTROLLED SUBSTANCE, POSSESSI",235,DANGEROUS DRUGS,PL 2200300,M,M,25,0,25-44,M,WHITE HISPANIC,1001797,232216,40.80404600700007,-73.93662010299995,POINT (-73.93662010299997 40.80404600700007)
220397797,11/11/2020,479,"THEFT,RELATED OFFENSES,UNCLASS",343,OTHER OFFENSES RELATED TO THEF,PL 1650001,M,Q,105,0,18-24,M,BLACK,1057767,203993,40.726293088000034,-73.73476084899994,POINT (-73.73476084899994 40.726293088000034)
220391642,11/11/2020,101,ASSAULT 3,344,ASSAULT 3 & RELATED OFFENSES,PL 1200001,M,M,19,0,45-64,M,BLACK,995965,223271,40.77950404800004,-73.95770141099996,POINT (-73.95770141099996 40.77950404800004)
220358008,11/11/2020,439,"LARCENY,GRAND FROM OPEN AREAS, UNATTENDED",109,GRAND LARCENY,PL 1553001,F,B,46,0,25-44,M,BLACK HISPANIC,1011751,250275,40.85358740100002,-73.90059135599995,POINT (-73.90059135599995 40.85358740100002)
220375687,11/11/2020,419,"LARCENY,GRAND FROM PERSON,UNCL",109,GRAND LARCENY,PL 1553005,F,K,84,1,45-64,M,BLACK,988390,190151,40.68860458600005,-73.98507328299998,POINT (-73.98507328299998 40.68860458600005)
220397792,11/11/2020,268,CRIMINAL MIS 2 & 3,121,CRIMINAL MISCHIEF & RELATED OF,PL 1450502,F,M,5,0,25-44,M,WHITE,986982,201563,40.719928395000075,-73.99014567199998,POINT (-73.99014567199998 40.719928395000075)
220386407,11/11/2020,339,"LARCENY,PETIT FROM OPEN AREAS,",341,PETIT LARCENY,PL 1552500,M,Q,101,0,45-64,M,BLACK,1053650,158969,40.60274595100003,-73.75007786499998,POINT (-73.75007786499998 40.60274595100003)
220388998,11/11/2020,106,ASSAULT POLICE/PEACE OFFICER,106,FELONY ASSAULT,PL 12005A3,F,Q,115,0,25-44,M,WHITE HISPANIC,1018714,214946,40.756594678000056,-73.87560301799994,POINT (-73.87560301799994 40.756594678000056)
220391636,11/11/2020,759,"PUBLIC ADMINISTATION,UNCLASS M",359,OFFENSES AGAINST PUBLIC ADMINI,PL 1951600,M,K,70,0,25-44,M,BLACK,994620,175951,40.64962364600007,-73.96263076599996,POINT (-73.96263076599996 40.64962364600007)
220386391,11/11/2020,639,AGGRAVATED HARASSMENT 2,361,OFF. AGNST PUB ORD SENSBLTY &,PL 2403002,M,K,66,0,25-44,M,ASIAN / PACIFIC ISLANDER,986735,167242,40.62572501600005,-73.99104937999994,POINT (-73.99104937999994 40.62572501600005)
220369229,11/11/2020,441,"LARCENY,GRAND OF AUTO",110,GRAND LARCENY OF MOTOR VEHICLE,PL 1553008,F,K,60,2,25-44,M,BLACK,986888,149988,40.57836624000004,-73.99050494199997,POINT (-73.99050494199997 40.57836624000004)
220355782,11/11/2020,503,"CONTROLLED SUBSTANCE,INTENT TO",117,DANGEROUS DRUGS,PL 2201601,F,Q,103,0,25-44,M,BLACK,1042044,192693,40.69539405300003,-73.79158431999997,POINT (-73.79158431999997 40.69539405300003)
220352803,11/11/2020,209,"BURGLARS TOOLS,UNCLASSIFIED",231,BURGLAR'S TOOLS,PL 1403500,M,Q,109,0,18-24,M,WHITE HISPANIC,1036391,224953,40.783974657000044,-73.81172009399995,POINT (-73.81172009399995 40.783974657000044)
220355777,11/11/2020,779,"PUBLIC ADMINISTRATION,UNCLASSI",126,MISCELLANEOUS PENAL LAW,PL 215510B,F,B,42,0,45-64,M,BLACK,1011178,243438,40.83482361400007,-73.90269007899997,POINT (-73.90269007899997 40.83482361400007)
220371824,11/11/2020,259,"CRIMINAL MISCHIEF,UNCLASSIFIED 4",351,CRIMINAL MISCHIEF & RELATED OF,PL 1450001,M,B,40,0,25-44,F,BLACK,1005041,234533,40.810398494000026,-73.92489531099994,POINT (-73.92489531099994 40.810398494000026)
220388986,11/11/2020,101,ASSAULT 3,344,ASSAULT 3 & RELATED OFFENSES,PL 1200001,M,K,60,0,25-44,M,BLACK,989547,148969,40.57556809600004,-73.98093364699997,POINT (-73.98093364699997 40.57556809600004)
220386392,11/11/2020,339,"LARCENY,PETIT FROM OPEN AREAS,",341,PETIT LARCENY,PL 1552500,M,K,70,0,45-64,M,WHITE,995736,164493,40.618172489000074,-73.95862850399999,POINT (-73.95862850399999 40.618172489000074)
220371828,11/11/2020,297,"FACILITATION 4, CRIMINAL",354,ANTICIPATORY OFFENSES,PL 1150001,M,B,40,0,45-64,M,WHITE HISPANIC,1007194,234095,40.80919097700007,-73.91711923999998,POINT (-73.91711923999998 40.80919097700007)
220386396,11/11/2020,510,"CONTROLLED SUBSTANCE, INTENT T",117,DANGEROUS DRUGS,PL 2200601,F,M,33,0,25-44,M,WHITE HISPANIC,1002253,246734,40.84389287700003,-73.93493403999997,POINT (-73.93493403999997 40.84389287700004)
220342982,11/11/2020,139,"MURDER,UNCLASSIFIED",101,MURDER & NON-NEGL. MANSLAUGHTE,PL 1252501,F,K,67,0,<18,M,BLACK,997897,175677,40.64886713300007,-73.95082189999994,POINT (-73.95082189999994 40.64886713300007)
220343679,11/11/2020,461,UNAUTHORIZED USE VEHICLE 2,126,MISCELLANEOUS PENAL LAW,PL 1650600,F,K,90,0,25-44,M,BLACK,999066,194696,40.701068126000045,-73.94656738299993,POINT (-73.94656738299993 40.701068126000045)
220375683,11/11/2020,109,"ASSAULT 2,1,UNCLASSIFIED",106,FELONY ASSAULT,PL 1200502,F,K,60,0,25-44,M,BLACK,989547,148969,40.57556809600004,-73.98093364699997,POINT (-73.98093364699997 40.57556809600004)
220391644,11/11/2020,258,"CRIMINAL MISCHIEF 4TH, GRAFFIT",351,CRIMINAL MISCHIEF & RELATED OF,PL 1456002,M,M,28,1,45-64,M,BLACK,997440,233857,40.80855767700007,-73.95235475399994,POINT (-73.95235475399994 40.808557677000074)
220358002,11/11/2020,101,ASSAULT 3,344,ASSAULT 3 & RELATED OFFENSES,PL 1200001,M,B,40,0,25-44,M,BLACK,1005041,234533,40.810398494000026,-73.92489531099994,POINT (-73.92489531099994 40.810398494000026)
220396885,11/11/2020,339,"LARCENY,PETIT FROM OPEN AREAS,",341,PETIT LARCENY,PL 1552500,M,Q,110,0,25-44,F,WHITE HISPANIC,1019840,206689,40.73392684100002,-73.87158239799999,POINT (-73.87158239799999 40.73392684100003)
220397012,11/11/2020,101,ASSAULT 3,344,ASSAULT 3 & RELATED OFFENSES,PL 1200001,M,Q,107,0,25-44,M,WHITE,1043833,208682,40.73926803400008,-73.78499131699994,POINT (-73.78499131699994 40.73926803400008)
220383253,11/11/2020,,,,,PL 2410200,M,Q,110,0,25-44,M,BLACK HISPANIC,1022285,212504,40.74987737400005,-73.86272726099996,POINT (-73.86272726099996 40.74987737400005)
220358001,11/11/2020,268,CRIMINAL MIS 2 & 3,121,CRIMINAL MISCHIEF & RELATED OF,PL 1451000,F,B,40,0,25-44,M,BLACK HISPANIC,1004262,236720,40.81640299600008,-73.92770287699994,POINT (-73.92770287699994 40.81640299600008)
220397002,11/11/2020,419,"LARCENY,GRAND FROM PERSON,UNCL",109,GRAND LARCENY,PL 1553005,F,K,72,0,25-44,M,WHITE HISPANIC,983310,176104,40.650049618000025,-74.00338897099994,POINT (-74.00338897099994 40.650049618000025)
220391659,11/11/2020,494,"STOLEN PROPERTY 2,1,POSSESSION",111,POSSESSION OF STOLEN PROPERTY,PL 1654501,F,Q,104,0,25-44,M,BLACK HISPANIC,1012382,196215,40.70520511000007,-73.898536773,POINT (-73.898536773 40.70520511000007)
220397009,11/11/2020,105,STRANGULATION 1ST,106,FELONY ASSAULT,PL 1211200,F,M,28,0,45-64,M,BLACK,999473,232728,40.80545561600008,-73.94501343699994,POINT (-73.94501343699994 40.80545561600008)
220375694,11/11/2020,779,"PUBLIC ADMINISTRATION,UNCLASSI",126,MISCELLANEOUS PENAL LAW,PL 215510B,F,S,121,0,18-24,M,WHITE,942825,166367,40.623226819000074,-74.14922697299994,POINT (-74.14922697299994 40.623226819000074)
220379615,11/11/2020,259,"CRIMINAL MISCHIEF,UNCLASSIFIED 4",351,CRIMINAL MISCHIEF & RELATED OF,PL 1450001,M,M,28,0,45-64,M,BLACK,999347,232501,40.80483277900004,-73.94546908099994,POINT (-73.94546908099994 40.80483277900004)
220375679,11/11/2020,750,RESISTING ARREST,359,OFFENSES AGAINST PUBLIC ADMINI,PL 2053000,M,K,75,2,45-64,M,BLACK,1021153,182357,40.66713587700008,-73.86697804199997,POINT (-73.86697804199997 40.66713587700008)
220396884,11/11/2020,969,"TRAFFIC,UNCLASSIFIED INFRACTIO",881,OTHER TRAFFIC INFRACTION,VTL051101A,M,M,13,0,18-24,M,ASIAN / PACIFIC ISLANDER,990300,209478,40.74165148800005,-73.97816876899999,POINT (-73.97816876899999 40.74165148800005)
220343672,11/11/2020,792,WEAPONS POSSESSION 1 & 2,118,DANGEROUS WEAPONS,PL 265031B,F,K,73,0,18-24,M,WHITE HISPANIC,1010573,183582,40.67053600500003,-73.90511070699995,POINT (-73.90511070699995 40.67053600500003)
220388985,11/11/2020,511,"CONTROLLED SUBSTANCE, POSSESSI",235,DANGEROUS DRUGS,PL 2200300,M,K,62,0,25-44,M,UNKNOWN,986222,154951,40.59198886400002,-73.99290101799994,POINT (-73.99290101799994 40.59198886400002)
220366868,11/11/2020,109,"ASSAULT 2,1,UNCLASSIFIED",106,FELONY ASSAULT,PL 1200600,F,K,67,0,25-44,F,BLACK,997897,175677,40.64886713300007,-73.95082189999994,POINT (-73.95082189999994 40.64886713300007)
220397946,11/11/2020,203,"TRESPASS 3, CRIMINAL",352,CRIMINAL TRESPASS,PL 140100E,M,M,10,0,45-64,M,WHITE HISPANIC,984134,212015,40.74861698700005,-74.00042010299995,POINT (-74.00042010299995 40.74861698700005)
220386389,11/11/2020,339,"LARCENY,PETIT FROM OPEN AREAS,",341,PETIT LARCENY,PL 1552500,M,K,62,0,25-44,F,WHITE,988110,156875,40.59726923800008,-73.98610194999998,POINT (-73.98610194999998 40.59726923800008)
220383249,11/11/2020,113,"MENACING,UNCLASSIFIED",344,ASSAULT 3 & RELATED OFFENSES,PL 1201401,M,K,67,0,25-44,F,BLACK,1004538,181013,40.66350055800007,-73.92687375799993,POINT (-73.92687375799993 40.66350055800007)
220371839,11/11/2020,746,"PERJURY 3,ETC.",359,OFFENSES AGAINST PUBLIC ADMINI,PL 2104500,M,Q,113,0,25-44,F,BLACK,1046405,187113,40.680048726000045,-73.77590919399995,POINT (-73.77590919399995 40.680048726000045)
220355778,11/11/2020,101,ASSAULT 3,344,ASSAULT 3 & RELATED OFFENSES,PL 1200001,M,B,43,0,25-44,M,BLACK,1020183,239283,40.82338729100008,-73.87017045,POINT (-73.87017045 40.82338729100008)
220386397,11/11/2020,203,"TRESPASS 3, CRIMINAL",352,CRIMINAL TRESPASS,PL 140100E,M,M,10,0,25-44,M,BLACK,983858,212466,40.74985486000002,-74.00141623599995,POINT (-74.00141623599995 40.74985486000002)
220354789,11/11/2020,109,"ASSAULT 2,1,UNCLASSIFIED",106,FELONY ASSAULT,PL 1200501,F,M,14,0,18-24,M,BLACK,988218,215297,40.75762435700005,-73.98567866499997,POINT (-73.98567866499997 40.75762435700005)
220386387,11/11/2020,115,RECKLESS ENDANGERMENT 2,355,OFFENSES AGAINST THE PERSON,PL 1202000,M,B,49,0,25-44,M,BLACK,1019600,246163,40.84227324600005,-73.87224065199997,POINT (-73.87224065199997 40.84227324600005)
220366863,11/11/2020,113,"MENACING,UNCLASSIFIED",344,ASSAULT 3 & RELATED OFFENSES,PL 1201401,M,K,73,2,18-24,F,BLACK,1010954,180954,40.663321591000056,-73.90374766599997,POINT (-73.90374766599997 40.663321591000056)
220397129,11/11/2020,503,"CONTROLLED SUBSTANCE,INTENT TO",117,DANGEROUS DRUGS,PL 2201601,F,B,43,0,25-44,M,BLACK,1020210,244600,40.83798080800005,-73.87004439499998,POINT (-73.87004439499998 40.83798080800005)
220391651,11/11/2020,244,"BURGLARY,UNCLASSIFIED,UNKNOWN",107,BURGLARY,PL 1402000,F,M,25,0,45-64,M,BLACK,1000598,231062,40.800880893000055,-73.94095380699997,POINT (-73.94095380699997 40.800880893000055)
220375681,11/11/2020,705,"FORGERY,ETC.-MISD.",358,OFFENSES INVOLVING FRAUD,PL 1702000,M,K,60,0,25-44,M,WHITE,995239,151264,40.58186219200008,-73.96044023199995,POINT (-73.96044023199995 40.58186219200008)
220375689,11/11/2020,101,ASSAULT 3,344,ASSAULT 3 & RELATED OFFENSES,PL 1200001,M,M,26,0,45-64,M,BLACK,996343,236150,40.814852894000076,-73.95631335299998,POINT (-73.95631335299998 40.814852894000076)
220375684,11/11/2020,101,ASSAULT 3,344,ASSAULT 3 & RELATED OFFENSES,PL 1200001,M,K,60,0,25-44,M,WHITE,990785,149706,40.57759019000007,-73.97647646399997,POINT (-73.97647646399997 40.57759019000007)
220388996,11/11/2020,681,"CHILD, ENDANGERING WELFARE",233,SEX CRIMES,PL 2601001,M,Q,106,0,45-64,F,ASIAN / PACIFIC ISLANDER,1028713,187853,40.68218640100008,-73.83969048299997,POINT (-73.83969048299997 40.68218640100008)
220366872,11/11/2020,113,"MENACING,UNCLASSIFIED",344,ASSAULT 3 & RELATED OFFENSES,PL 1201401,M,M,30,0,25-44,M,WHITE HISPANIC,998224,240845,40.82773656900008,-73.94950813399998,POINT (-73.94950813399998 40.82773656900008)
220358016,11/11/2020,503,"CONTROLLED SUBSTANCE,INTENT TO",117,DANGEROUS DRUGS,PL 2201601,F,M,34,0,25-44,M,BLACK HISPANIC,1003256,249474,40.85141126700007,-73.93130117799996,POINT (-73.93130117799996 40.85141126700007)
220391631,11/11/2020,109,"ASSAULT 2,1,UNCLASSIFIED",106,FELONY ASSAULT,PL 1200502,F,K,76,0,45-64,M,BLACK,982348,184973,40.67439291300008,-74.00685828399996,POINT (-74.00685828399996 40.674392913000084)
220396873,11/11/2020,339,"LARCENY,PETIT FROM OPEN AREAS,",341,PETIT LARCENY,PL 1552500,M,K,63,0,25-44,M,BLACK,1000521,168264,40.62851560000007,-73.94138369799998,POINT (-73.94138369799998 40.62851560000007)
220391653,11/11/2020,244,"BURGLARY,UNCLASSIFIED,UNKNOWN",107,BURGLARY,PL 1402000,F,M,25,0,45-64,M,BLACK,1000598,231062,40.800880893000055,-73.94095380699997,POINT (-73.94095380699997 40.800880893000055)
220362556,11/11/2020,729,"FORGERY,ETC.,UNCLASSIFIED-FELO",113,FORGERY,PL 1701501,F,K,63,0,25-44,M,BLACK,1003203,164411,40.61793459000006,-73.93173237099995,POINT (-73.93173237099995 40.61793459000006)
220369239,11/11/2020,439,"LARCENY,GRAND FROM OPEN AREAS, UNATTENDED",109,GRAND LARCENY,PL 1553001,F,Q,107,0,25-44,M,WHITE,1036628,204948,40.72906475000008,-73.81102013199995,POINT (-73.81102013199995 40.72906475000008)
220354791,11/11/2020,462,UNAUTHORIZED USE VEHICLE 3,353,UNAUTHORIZED USE OF A VEHICLE,PL 1650501,M,Q,112,0,<18,M,WHITE HISPANIC,1027071,199711,40.71474189700007,-73.84553529799997,POINT (-73.84553529799997 40.71474189700007)
220388981,11/11/2020,139,"MURDER,UNCLASSIFIED",101,MURDER & NON-NEGL. MANSLAUGHTE,PL 1252503,F,B,46,0,18-24,M,BLACK HISPANIC,1011751,250275,40.85358740100002,-73.90059135599995,POINT (-73.90059135599995 40.85358740100002)
220396887,11/11/2020,744,BAIL JUMPING 3,359,OFFENSES AGAINST PUBLIC ADMINI,PL 2155500,M,Q,102,0,25-44,M,WHITE HISPANIC,1032428,198872,40.71241149700006,-73.82621729999995,POINT (-73.82621729999995 40.71241149700006)
220408972,11/11/2020,203,"TRESPASS 3, CRIMINAL",352,CRIMINAL TRESPASS,PL 140100E,M,M,10,0,25-44,M,BLACK,984134,212015,40.74861698700005,-74.00042010299995,POINT (-74.00042010299995 40.74861698700005)
220396881,11/11/2020,439,"LARCENY,GRAND FROM OPEN AREAS, UNATTENDED",109,GRAND LARCENY,PL 1553001,F,M,10,0,25-44,M,WHITE HISPANIC,984805,210121,40.743418414000075,-73.99799856299995,POINT (-73.99799856299995 40.743418414000075)
220386400,11/11/2020,113,"MENACING,UNCLASSIFIED",344,ASSAULT 3 & RELATED OFFENSES,PL 1201500,M,M,25,0,25-44,M,WHITE HISPANIC,1000598,231062,40.800880893000055,-73.94095380699997,POINT (-73.94095380699997 40.800880893000055)
220386393,11/11/2020,258,"CRIMINAL MISCHIEF 4TH, GRAFFIT",351,CRIMINAL MISCHIEF & RELATED OF,PL 1456002,M,M,28,0,45-64,M,BLACK,997155,230828,40.80024432600004,-73.95339008999997,POINT (-73.95339008999998 40.80024432600004)
220394270,11/11/2020,397,"ROBBERY,OPEN AREA UNCLASSIFIED",105,ROBBERY,PL 1601001,F,B,45,0,<18,M,BLACK,1032140,242004,40.83079891400007,-73.82694879599995,POINT (-73.82694879599995 40.83079891400007)
220375673,11/11/2020,397,"ROBBERY,OPEN AREA UNCLASSIFIED",105,ROBBERY,PL 1600500,F,B,43,0,18-24,M,BLACK,1020183,239283,40.82338729100008,-73.87017045,POINT (-73.87017045 40.82338729100008)
220396867,11/11/2020,969,"TRAFFIC,UNCLASSIFIED INFRACTIO",881,OTHER TRAFFIC INFRACTION,VTL051101A,M,K,60,0,45-64,M,WHITE,994069,150938,40.58096875900002,-73.96465279099993,POINT (-73.96465279099993 40.58096875900002)
220379603,11/11/2020,792,WEAPONS POSSESSION 1 & 2,118,DANGEROUS WEAPONS,PL 265031B,F,K,90,0,<18,F,BLACK,1000063,196456,40.70589718700006,-73.942967561,POINT (-73.942967561 40.70589718700006)
220343670,11/11/2020,494,"STOLEN PROPERTY 2,1,POSSESSION",111,POSSESSION OF STOLEN PROPERTY,PL 1654501,F,K,69,0,25-44,M,BLACK,1006843,169577,40.63210564000008,-73.91860373799993,POINT (-73.91860373799993 40.63210564000008)
220379629,11/11/2020,779,"PUBLIC ADMINISTRATION,UNCLASSI",126,MISCELLANEOUS PENAL LAW,PL 215510B,F,Q,108,0,45-64,M,WHITE HISPANIC,1010376,209990,40.743020281000035,-73.90571840599996,POINT (-73.90571840599996 40.743020281000035)
220386405,11/11/2020,782,"WEAPONS, POSSESSION, ETC",236,DANGEROUS WEAPONS,PL 2650101,M,Q,102,0,45-64,M,ASIAN / PACIFIC ISLANDER,1029888,191910,40.69331593800007,-73.83542655999997,POINT (-73.83542655999997 40.69331593800007)
220406231,11/11/2020,639,AGGRAVATED HARASSMENT 2,361,OFF. AGNST PUB ORD SENSBLTY &,PL 2403002,M,K,70,0,25-44,M,WHITE,997066,162331,40.612236421000034,-73.95384190599998,POINT (-73.95384190599998 40.612236421000034)
220397137,11/11/2020,105,STRANGULATION 1ST,106,FELONY ASSAULT,PL 1211200,F,M,7,2,25-44,M,BLACK,989963,200171,40.716106265000064,-73.97939280299995,POINT (-73.97939280299995 40.716106265000064)
220343680,11/11/2020,244,"BURGLARY,UNCLASSIFIED,UNKNOWN",107,BURGLARY,PL 1402501,F,M,24,0,18-24,M,WHITE,992655,228936,40.795056725000045,-73.96964593399997,POINT (-73.96964593399997 40.795056725000045)
220369235,11/11/2020,198,CRIMINAL CONTEMPT 1,126,MISCELLANEOUS PENAL LAW,PL 21551B4,F,Q,107,0,25-44,M,WHITE,1036628,204948,40.72906475000008,-73.81102013199995,POINT (-73.81102013199995 40.72906475000008)
220397133,11/11/2020,705,"FORGERY,ETC.-MISD.",358,OFFENSES INVOLVING FRAUD,PL 1702000,M,K,68,0,45-64,M,WHITE,978016,171958,40.638667594000026,-74.02246340399995,POINT (-74.02246340399995 40.638667594000026)
220369236,11/11/2020,848,"NY STATE LAWS,UNCLASSIFIED MIS",364,OTHER STATE LAWS (NON PENAL LA,CPL5700600,M,Q,102,0,25-44,M,BLACK,1032428,198872,40.71241149700006,-73.82621729999995,POINT (-73.82621729999995 40.71241149700006)
220371825,11/11/2020,503,"CONTROLLED SUBSTANCE,INTENT TO",117,DANGEROUS DRUGS,PL 2201601,F,B,40,0,45-64,M,WHITE HISPANIC,1004868,234794,40.81111527100006,-73.92551946099996,POINT (-73.92551946099996 40.81111527100006)
220396866,11/11/2020,109,"ASSAULT 2,1,UNCLASSIFIED",106,FELONY ASSAULT,PL 1200502,F,K,60,0,25-44,F,BLACK,990824,149705,40.57758741600002,-73.97633607099993,POINT (-73.97633607099993 40.57758741600002)
220386403,11/11/2020,244,"BURGLARY,UNCLASSIFIED,UNKNOWN",107,BURGLARY,PL 1402000,F,Q,101,0,45-64,M,BLACK,1053937,157130,40.59769603700005,-73.74906329599996,POINT (-73.74906329599996 40.59769603700005)
220358004,11/11/2020,748,"CONTEMPT,CRIMINAL",359,OFFENSES AGAINST PUBLIC ADMINI,PL 2155006,M,B,48,0,25-44,M,BLACK,1011811,246833,40.844139945000045,-73.90038861799998,POINT (-73.90038861799998 40.84413994500005)
220362549,11/11/2020,639,AGGRAVATED HARASSMENT 2,361,OFF. AGNST PUB ORD SENSBLTY &,PL 2403002,M,B,44,0,45-64,M,BLACK,1006537,244511,40.83778161800007,-73.91945797099999,POINT (-73.91945797099999 40.83778161800007)
220379622,11/11/2020,101,ASSAULT 3,344,ASSAULT 3 & RELATED OFFENSES,PL 1200001,M,M,13,0,45-64,M,WHITE,988972,207813,40.737082284000046,-73.98296229999994,POINT (-73.98296229999994 40.737082284000046)
220397127,11/11/2020,568,"MARIJUANA, POSSESSION 1, 2 & 3",117,DANGEROUS DRUGS,PL 2213000,F,B,47,0,45-64,M,BLACK,1029437,259008,40.87748399900005,-73.83660157199995,POINT (-73.83660157199995 40.87748399900005)
220371830,11/11/2020,441,"LARCENY,GRAND OF AUTO",110,GRAND LARCENY OF MOTOR VEHICLE,PL 1553008,F,K,60,2,<18,M,BLACK,983621,148653,40.574702297000044,-74.00226564199994,POINT (-74.00226564199994 40.574702297000044)
220364720,11/11/2020,109,"ASSAULT 2,1,UNCLASSIFIED",106,FELONY ASSAULT,PL 1200501,F,Q,113,0,25-44,M,BLACK,1048647,188124,40.68280765600008,-73.76781631299998,POINT (-73.76781631299998 40.68280765600008)
220375685,11/11/2020,397,"ROBBERY,OPEN AREA UNCLASSIFIED",105,ROBBERY,PL 160102A,F,K,60,0,45-64,M,BLACK,989547,148969,40.57556809600004,-73.98093364699997,POINT (-73.98093364699997 40.57556809600004)
220383257,11/11/2020,515,"CONTROLLED SUBSTANCE,SALE 3",117,DANGEROUS DRUGS,PL 2203901,F,S,120,0,45-64,M,BLACK,960916,171306,40.63684945000005,-74.08407478499998,POINT (-74.08407478499998 40.63684945000005)
220394278,11/11/2020,339,"LARCENY,PETIT FROM OPEN AREAS,",341,PETIT LARCENY,PL 1552500,M,Q,110,0,25-44,F,WHITE HISPANIC,1019840,206689,40.73392684100002,-73.87158239799999,POINT (-73.87158239799999 40.73392684100003)
220343668,11/11/2020,750,RESISTING ARREST,359,OFFENSES AGAINST PUBLIC ADMINI,PL 2053000,M,B,44,0,25-44,M,WHITE,1005903,243479,40.83495065500005,-73.92175252799996,POINT (-73.92175252799996 40.83495065500005)
220388993,11/11/2020,339,"LARCENY,PETIT FROM OPEN AREAS,",341,PETIT LARCENY,PL 1552500,M,M,18,0,25-44,M,BLACK HISPANIC,988211,218129,40.765397475000036,-73.98570226399994,POINT (-73.98570226399994 40.765397475000036)
220371831,11/11/2020,109,"ASSAULT 2,1,UNCLASSIFIED",106,FELONY ASSAULT,PL 1200501,F,K,69,0,25-44,M,BLACK,1010576,175629,40.64870676900005,-73.90513094099998,POINT (-73.90513094099998 40.64870676900005)
220383251,11/11/2020,521,"CONTROLLED SUBSTANCE, SALE 5",117,DANGEROUS DRUGS,PL 2203100,F,M,25,0,25-44,F,BLACK,1001249,231749,40.80276529200007,-73.93860070999993,POINT (-73.93860070999993 40.80276529200007)
220342972,11/11/2020,515,"CONTROLLED SUBSTANCE,SALE 3",117,DANGEROUS DRUGS,PL 2203901,F,B,40,0,25-44,M,WHITE HISPANIC,1005984,234768,40.81104123400007,-73.92148802599996,POINT (-73.92148802599996 40.81104123400007)
220391655,11/11/2020,101,ASSAULT 3,344,ASSAULT 3 & RELATED OFFENSES,PL 1200001,M,Q,101,0,18-24,M,BLACK HISPANIC,1053650,158969,40.60274595100003,-73.75007786499998,POINT (-73.75007786499998 40.60274595100003)
220379610,11/11/2020,397,"ROBBERY,OPEN AREA UNCLASSIFIED",105,ROBBERY,PL 1600500,F,K,77,1,18-24,M,BLACK,995908,183618,40.67066627200006,-73.95797590799998,POINT (-73.95797590799998 40.67066627200006)
220379620,11/11/2020,112,MENACING 1ST DEGREE (VICT NOT,126,MISCELLANEOUS PENAL LAW,PL 1201300,F,M,18,0,18-24,M,BLACK,988211,218129,40.765397475000036,-73.98570226399994,POINT (-73.98570226399994 40.765397475000036)
220397941,11/11/2020,49,U.S. CODE UNCLASSIFIED,995,FOR OTHER AUTHORITIES,FOA9000049,,B,42,0,25-44,M,BLACK,1016142,243637,40.83535328100004,-73.88475043899997,POINT (-73.88475043899997 40.83535328100004)
220375677,11/11/2020,705,"FORGERY,ETC.-MISD.",358,OFFENSES INVOLVING FRAUD,PL 1702000,M,K,78,0,18-24,M,WHITE,990146,188389,40.683767303000025,-73.978742975,POINT (-73.978742975 40.683767303000025)
220397790,11/11/2020,268,CRIMINAL MIS 2 & 3,121,CRIMINAL MISCHIEF & RELATED OF,PL 1450502,F,K,90,2,<18,M,BLACK,994231,196250,40.705340265000075,-73.96400255699997,POINT (-73.96400255699997 40.705340265000075)
220391646,11/11/2020,339,"LARCENY,PETIT FROM OPEN AREAS,",341,PETIT LARCENY,PL 1552500,M,M,18,0,25-44,M,BLACK HISPANIC,992378,217359,40.76328117400004,-73.97066034999993,POINT (-73.97066034999993 40.76328117400004)
