"GEO_ID","NAME","B02001_001E","B02001_001M","B02001_001MA","B02001_001EA","B02001_002E","B02001_002M","B02001_002MA","B02001_002EA","B02001_003E","B02001_003M","B02001_003MA","B02001_003EA","B02001_004E","B02001_004M","B02001_004MA","B02001_004EA","B02001_005E","B02001_005M","B02001_005MA","B02001_005EA","B02001_006E","B02001_006M","B02001_006MA","B02001_006EA","B02001_007E","B02001_007EA","B02001_007M","B02001_007MA","B02001_008E","B02001_008M","B02001_008MA","B02001_008EA","B02001_009E","B02001_009M","B02001_009MA","B02001_009EA","B02001_010E","B02001_010M","B02001_010MA","B02001_010EA",
"1500000US360810054002","Block Group 2, Census Tract 54, Queens County, New York","1589","456","null","null","479","200","null","null","121","108","null","null","0","12","null","null","294","211","null","null","0","12","null","null","509","null","415","null","186","186","null","null","112","161","null","null","74","98","null","null",
"1500000US360810054003","Block Group 3, Census Tract 54, Queens County, New York","2169","573","null","null","582","265","null","null","83","86","null","null","0","12","null","null","780","408","null","null","0","12","null","null","337","null","228","null","387","246","null","null","282","183","null","null","105","130","null","null",
"1500000US360810054004","Block Group 4, Census Tract 54, Queens County, New York","1806","502","null","null","430","245","null","null","392","263","null","null","0","12","null","null","449","281","null","null","0","12","null","null","524","null","344","null","11","19","null","null","11","19","null","null","0","12","null","null",
"1500000US360810055001","Block Group 1, Census Tract 55, Queens County, New York","1025","303","null","null","496","193","null","null","24","27","null","null","0","12","null","null","233","140","null","null","0","12","null","null","216","null","270","null","56","76","null","null","47","75","null","null","9","10","null","null",
"1500000US360810057001","Block Group 1, Census Tract 57, Queens County, New York","1813","380","null","null","1101","231","null","null","68","58","null","null","0","12","null","null","376","168","null","null","0","12","null","null","237","null","259","null","31","27","null","null","0","12","null","null","31","27","null","null",
"1500000US360810057002","Block Group 2, Census Tract 57, Queens County, New York","644","312","null","null","223","123","null","null","47","48","null","null","0","12","null","null","26","29","null","null","0","12","null","null","343","null","305","null","5","10","null","null","0","12","null","null","5","10","null","null",
"1500000US360810057003","Block Group 3, Census Tract 57, Queens County, New York","1772","486","null","null","841","223","null","null","22","25","null","null","0","12","null","null","450","306","null","null","0","12","null","null","459","null","354","null","0","12","null","null","0","12","null","null","0","12","null","null",
"1500000US360810058001","Block Group 1, Census Tract 58, Queens County, New York","1688","424","null","null","865","348","null","null","183","137","null","null","0","12","null","null","250","148","null","null","0","12","null","null","278","null","238","null","112","103","null","null","49","75","null","null","63","73","null","null",
"1500000US360810058002","Block Group 2, Census Tract 58, Queens County, New York","1368","556","null","null","424","190","null","null","81","66","null","null","0","12","null","null","275","283","null","null","0","12","null","null","337","null","261","null","251","347","null","null","240","346","null","null","11","17","null","null",
"1500000US360810058003","Block Group 3, Census Tract 58, Queens County, New York","2402","683","null","null","1090","403","null","null","344","204","null","null","0","12","null","null","206","150","null","null","0","12","null","null","336","null","295","null","426","376","null","null","24","38","null","null","402","375","null","null",
"1500000US360810058004","Block Group 4, Census Tract 58, Queens County, New York","770","342","null","null","254","168","null","null","122","122","null","null","0","12","null","null","197","142","null","null","0","12","null","null","165","null","205","null","32","38","null","null","16","27","null","null","16","25","null","null",
"1500000US360810059001","Block Group 1, Census Tract 59, Queens County, New York","1307","243","null","null","1083","214","null","null","40","49","null","null","0","12","null","null","129","64","null","null","0","12","null","null","11","null","20","null","44","40","null","null","31","37","null","null","13","16","null","null",
"1500000US360810059002","Block Group 2, Census Tract 59, Queens County, New York","1138","314","null","null","675","206","null","null","0","12","null","null","10","15","null","null","140","100","null","null","0","12","null","null","233","null","232","null","80","56","null","null","52","48","null","null","28","29","null","null",
"1500000US360810059003","Block Group 3, Census Tract 59, Queens County, New York","1326","680","null","null","812","623","null","null","45","31","null","null","0","12","null","null","204","143","null","null","0","12","null","null","123","null","128","null","142","190","null","null","136","190","null","null","6","9","null","null",
"1500000US360810061001","Block Group 1, Census Tract 61, Queens County, New York","1278","411","null","null","786","310","null","null","0","12","null","null","0","12","null","null","147","134","null","null","0","12","null","null","306","null","312","null","39","40","null","null","3","5","null","null","36","40","null","null",
"1500000US360810061002","Block Group 2, Census Tract 61, Queens County, New York","1917","512","null","null","1146","352","null","null","116","116","null","null","0","12","null","null","381","274","null","null","0","12","null","null","135","null","173","null","139","102","null","null","0","12","null","null","139","102","null","null",
"1500000US360810061003","Block Group 3, Census Tract 61, Queens County, New York","1534","446","null","null","1284","445","null","null","40","45","null","null","0","12","null","null","148","93","null","null","0","12","null","null","62","null","98","null","0","12","null","null","0","12","null","null","0","12","null","null",
"1500000US360810061004","Block Group 4, Census Tract 61, Queens County, New York","768","280","null","null","486","256","null","null","65","106","null","null","9","14","null","null","208","145","null","null","0","12","null","null","0","null","12","null","0","12","null","null","0","12","null","null","0","12","null","null",
"1500000US360810062011","Block Group 1, Census Tract 62.01, Queens County, New York","2446","829","null","null","1438","376","null","null","167","205","null","null","0","12","null","null","565","778","null","null","0","12","null","null","148","null","159","null","128","109","null","null","90","105","null","null","38","79","null","null",
"1500000US360810062012","Block Group 2, Census Tract 62.01, Queens County, New York","1211","348","null","null","948","305","null","null","0","12","null","null","0","12","null","null","46","56","null","null","0","12","null","null","94","null","96","null","123","127","null","null","108","125","null","null","15","24","null","null",
"1500000US360810062013","Block Group 3, Census Tract 62.01, Queens County, New York","2024","344","null","null","1529","308","null","null","195","193","null","null","0","12","null","null","117","129","null","null","0","12","null","null","139","null","132","null","44","50","null","null","28","43","null","null","16","25","null","null",
"1500000US360810062021","Block Group 1, Census Tract 62.02, Queens County, New York","0","12","null","null","0","12","null","null","0","12","null","null","0","12","null","null","0","12","null","null","0","12","null","null","0","null","12","null","0","12","null","null","0","12","null","null","0","12","null","null",
"1500000US360810062022","Block Group 2, Census Tract 62.02, Queens County, New York","622","293","null","null","138","151","null","null","61","111","null","null","0","12","null","null","156","179","null","null","0","12","null","null","113","null","225","null","154","121","null","null","26","27","null","null","128","98","null","null",
"1500000US360810062023","Block Group 3, Census Tract 62.02, Queens County, New York","467","328","null","null","234","180","null","null","0","12","null","null","0","12","null","null","0","12","null","null","0","12","null","null","0","null","12","null","233","369","null","null","0","12","null","null","233","369","null","null",
"1500000US360810062024","Block Group 4, Census Tract 62.02, Queens County, New York","890","481","null","null","436","259","null","null","171","277","null","null","0","12","null","null","11","18","null","null","0","12","null","null","167","null","142","null","105","170","null","null","103","170","null","null","2","12","null","null",
"1500000US360810062025","Block Group 5, Census Tract 62.02, Queens County, New York","1023","426","null","null","754","377","null","null","30","54","null","null","0","12","null","null","0","12","null","null","0","12","null","null","0","null","12","null","239","233","null","null","186","228","null","null","53","72","null","null",
"1500000US360810062026","Block Group 6, Census Tract 62.02, Queens County, New York","1242","548","null","null","1079","529","null","null","75","99","null","null","0","12","null","null","88","143","null","null","0","12","null","null","0","null","12","null","0","12","null","null","0","12","null","null","0","12","null","null",
"1500000US360810062027","Block Group 7, Census Tract 62.02, Queens County, New York","1516","465","null","null","741","408","null","null","66","124","null","null","0","12","null","null","86","105","null","null","0","12","null","null","510","null","339","null","113","128","null","null","55","88","null","null","58","94","null","null",
"1500000US360810063001","Block Group 1, Census Tract 63, Queens County, New York","869","277","null","null","453","169","null","null","0","12","null","null","0","12","null","null","397","254","null","null","0","12","null","null","0","null","12","null","19","30","null","null","0","12","null","null","19","30","null","null",
"1500000US360810063002","Block Group 2, Census Tract 63, Queens County, New York","2385","750","null","null","1813","556","null","null","95","81","null","null","0","12","null","null","145","92","null","null","0","12","null","null","15","null","24","null","317","332","null","null","59","91","null","null","258","316","null","null",
"1500000US360810063003","Block Group 3, Census Tract 63, Queens County, New York","1488","337","null","null","1136","319","null","null","0","12","null","null","0","12","null","null","164","116","null","null","0","12","null","null","120","null","127","null","68","89","null","null","49","80","null","null","19","31","null","null",
"1500000US360810063004","Block Group 4, Census Tract 63, Queens County, New York","1173","344","null","null","566","211","null","null","0","12","null","null","0","12","null","null","508","332","null","null","0","12","null","null","86","null","103","null","13","24","null","null","0","12","null","null","13","24","null","null",
"1500000US360810065011","Block Group 1, Census Tract 65.01, Queens County, New York","1187","264","null","null","727","171","null","null","59","57","null","null","0","12","null","null","122","84","null","null","0","12","null","null","183","null","127","null","96","86","null","null","45","50","null","null","51","69","null","null",
"1500000US360810065012","Block Group 2, Census Tract 65.01, Queens County, New York","1178","397","null","null","813","197","null","null","7","13","null","null","0","12","null","null","40","45","null","null","0","12","null","null","93","null","95","null","225","311","null","null","205","309","null","null","20","26","null","null",
"1500000US360810065013","Block Group 3, Census Tract 65.01, Queens County, New York","821","177","null","null","496","153","null","null","37","45","null","null","0","12","null","null","271","152","null","null","0","12","null","null","10","null","17","null","7","12","null","null","7","12","null","null","0","12","null","null",
"1500000US360810065021","Block Group 1, Census Tract 65.02, Queens County, New York","1576","492","null","null","944","202","null","null","0","12","null","null","0","12","null","null","181","126","null","null","0","12","null","null","154","null","151","null","297","447","null","null","290","447","null","null","7","12","null","null",
"1500000US360810065022","Block Group 2, Census Tract 65.02, Queens County, New York","877","364","null","null","601","244","null","null","27","42","null","null","0","12","null","null","36","26","null","null","0","12","null","null","158","null","136","null","55","55","null","null","14","21","null","null","41","51","null","null",
"1500000US360810065023","Block Group 3, Census Tract 65.02, Queens County, New York","1343","248","null","null","990","222","null","null","106","166","null","null","0","12","null","null","56","45","null","null","0","12","null","null","173","null","120","null","18","29","null","null","0","12","null","null","18","29","null","null",
"1500000US360810069001","Block Group 1, Census Tract 69, Queens County, New York","1337","462","null","null","959","395","null","null","16","26","null","null","0","12","null","null","127","93","null","null","0","12","null","null","124","null","97","null","111","100","null","null","60","78","null","null","51","61","null","null",
"1500000US360810069002","Block Group 2, Census Tract 69, Queens County, New York","1848","397","null","null","1161","303","null","null","78","58","null","null","0","12","null","null","346","227","null","null","0","12","null","null","233","null","265","null","30","33","null","null","10","16","null","null","20","26","null","null",
"1500000US360810069003","Block Group 3, Census Tract 69, Queens County, New York","600","189","null","null","373","169","null","null","17","22","null","null","0","12","null","null","141","90","null","null","0","12","null","null","0","null","12","null","69","76","null","null","0","12","null","null","69","76","null","null",
"1500000US360810071001","Block Group 1, Census Tract 71, Queens County, New York","388","119","null","null","188","85","null","null","0","12","null","null","0","12","null","null","139","78","null","null","0","12","null","null","21","null","32","null","40","41","null","null","40","41","null","null","0","12","null","null",
"1500000US360810071002","Block Group 2, Census Tract 71, Queens County, New York","625","145","null","null","365","115","null","null","45","38","null","null","0","12","null","null","93","57","null","null","0","12","null","null","37","null","57","null","85","51","null","null","0","12","null","null","85","51","null","null",
"1500000US360810071003","Block Group 3, Census Tract 71, Queens County, New York","1235","242","null","null","672","190","null","null","110","96","null","null","0","12","null","null","163","73","null","null","0","12","null","null","163","null","102","null","127","76","null","null","80","71","null","null","47","33","null","null",
"1500000US360810071004","Block Group 4, Census Tract 71, Queens County, New York","963","297","null","null","647","147","null","null","4","8","null","null","0","12","null","null","126","75","null","null","0","12","null","null","8","null","12","null","178","255","null","null","169","254","null","null","9","13","null","null",
"1500000US360810073001","Block Group 1, Census Tract 73, Queens County, New York","885","299","null","null","611","259","null","null","25","31","null","null","0","12","null","null","163","134","null","null","0","12","null","null","57","null","90","null","29","32","null","null","12","18","null","null","17","25","null","null",
"1500000US360810073002","Block Group 2, Census Tract 73, Queens County, New York","1882","382","null","null","775","244","null","null","27","36","null","null","184","116","null","null","616","246","null","null","0","12","null","null","267","null","223","null","13","22","null","null","13","22","null","null","0","12","null","null",
"1500000US360810073003","Block Group 3, Census Tract 73, Queens County, New York","1096","340","null","null","899","335","null","null","27","30","null","null","16","26","null","null","127","91","null","null","0","12","null","null","0","null","12","null","27","31","null","null","0","12","null","null","27","31","null","null",
"1500000US360810075001","Block Group 1, Census Tract 75, Queens County, New York","1459","339","null","null","885","266","null","null","21","34","null","null","0","12","null","null","352","235","null","null","0","12","null","null","56","null","84","null","145","136","null","null","70","112","null","null","75","82","null","null",
"1500000US360810075002","Block Group 2, Census Tract 75, Queens County, New York","1515","520","null","null","674","272","null","null","15","21","null","null","0","12","null","null","416","170","null","null","0","12","null","null","369","null","510","null","41","63","null","null","0","12","null","null","41","63","null","null",
"1500000US360810075003","Block Group 3, Census Tract 75, Queens County, New York","1008","428","null","null","834","401","null","null","25","39","null","null","0","12","null","null","40","42","null","null","0","12","null","null","0","null","12","null","109","155","null","null","0","12","null","null","109","155","null","null",
"1500000US360810077001","Block Group 1, Census Tract 77, Queens County, New York","1894","264","null","null","1033","215","null","null","12","13","null","null","0","12","null","null","391","168","null","null","0","12","null","null","341","null","187","null","117","65","null","null","15","16","null","null","102","61","null","null",
"1500000US360810079001","Block Group 1, Census Tract 79, Queens County, New York","1964","448","null","null","808","255","null","null","0","12","null","null","0","12","null","null","743","322","null","null","0","12","null","null","295","null","235","null","118","103","null","null","38","38","null","null","80","110","null","null",
"1500000US360810079002","Block Group 2, Census Tract 79, Queens County, New York","697","231","null","null","488","208","null","null","0","12","null","null","0","12","null","null","138","97","null","null","19","30","null","null","45","null","42","null","7","11","null","null","0","12","null","null","7","11","null","null",
"1500000US360810081001","Block Group 1, Census Tract 81, Queens County, New York","1226","225","null","null","647","165","null","null","51","32","null","null","19","29","null","null","214","139","null","null","0","12","null","null","248","null","136","null","47","35","null","null","1","2","null","null","46","35","null","null",
"1500000US360810083001","Block Group 1, Census Tract 83, Queens County, New York","586","194","null","null","404","176","null","null","36","32","null","null","0","12","null","null","51","48","null","null","0","12","null","null","82","null","78","null","13","19","null","null","0","12","null","null","13","19","null","null",
"1500000US360810083002","Block Group 2, Census Tract 83, Queens County, New York","1656","392","null","null","575","211","null","null","94","55","null","null","0","12","null","null","287","167","null","null","19","30","null","null","384","null","192","null","297","221","null","null","161","215","null","null","136","66","null","null",
"1500000US360810085001","Block Group 1, Census Tract 85, Queens County, New York","853","313","null","null","469","246","null","null","55","43","null","null","0","12","null","null","171","165","null","null","0","12","null","null","156","null","157","null","2","6","null","null","0","12","null","null","2","6","null","null",
"1500000US360810085002","Block Group 2, Census Tract 85, Queens County, New York","88","58","null","null","34","22","null","null","2","4","null","null","0","12","null","null","0","12","null","null","0","12","null","null","52","null","52","null","0","12","null","null","0","12","null","null","0","12","null","null",
"1500000US360810086001","Block Group 1, Census Tract 86, Queens County, New York","1545","376","null","null","588","278","null","null","6","10","null","null","0","12","null","null","300","139","null","null","3","5","null","null","506","null","243","null","142","82","null","null","114","78","null","null","28","25","null","null",
"1500000US360810086002","Block Group 2, Census Tract 86, Queens County, New York","1251","285","null","null","746","245","null","null","16","25","null","null","77","83","null","null","168","89","null","null","0","12","null","null","179","null","139","null","65","46","null","null","59","45","null","null","6","8","null","null",
"1500000US360810087001","Block Group 1, Census Tract 87, Queens County, New York","1041","320","null","null","341","163","null","null","311","180","null","null","0","12","null","null","37","56","null","null","0","12","null","null","326","null","240","null","26","35","null","null","26","35","null","null","0","12","null","null",
"1500000US360810087002","Block Group 2, Census Tract 87, Queens County, New York","903","244","null","null","383","147","null","null","224","128","null","null","0","12","null","null","9","14","null","null","0","12","null","null","210","null","151","null","77","93","null","null","57","86","null","null","20","29","null","null",
"1500000US360810087003","Block Group 3, Census Tract 87, Queens County, New York","1592","395","null","null","371","184","null","null","904","333","null","null","0","12","null","null","43","69","null","null","0","12","null","null","182","null","145","null","92","125","null","null","71","117","null","null","21","36","null","null",
"1500000US360810088001","Block Group 1, Census Tract 88, Queens County, New York","1859","456","null","null","766","237","null","null","138","130","null","null","0","12","null","null","345","273","null","null","0","12","null","null","435","null","196","null","175","239","null","null","175","239","null","null","0","12","null","null",
"1500000US360810088002","Block Group 2, Census Tract 88, Queens County, New York","1791","538","null","null","1053","435","null","null","225","235","null","null","0","12","null","null","231","186","null","null","0","12","null","null","184","null","215","null","98","108","null","null","76","85","null","null","22","34","null","null",
"1500000US360810091001","Block Group 1, Census Tract 91, Queens County, New York","938","233","null","null","622","237","null","null","76","64","null","null","0","12","null","null","86","108","null","null","0","12","null","null","137","null","120","null","17","27","null","null","17","27","null","null","0","12","null","null",
"1500000US360810091002","Block Group 2, Census Tract 91, Queens County, New York","1230","351","null","null","1006","312","null","null","1","2","null","null","0","12","null","null","99","82","null","null","0","12","null","null","89","null","78","null","35","33","null","null","28","30","null","null","7","11","null","null",
"1500000US360810094001","Block Group 1, Census Tract 94, Queens County, New York","1402","308","null","null","133","109","null","null","109","81","null","null","0","12","null","null","666","262","null","null","0","12","null","null","413","null","195","null","81","87","null","null","66","83","null","null","15","24","null","null",
"1500000US360810094002","Block Group 2, Census Tract 94, Queens County, New York","1415","448","null","null","207","128","null","null","272","238","null","null","22","32","null","null","550","300","null","null","0","12","null","null","319","null","278","null","45","49","null","null","0","12","null","null","45","49","null","null",
"1500000US360810095001","Block Group 1, Census Tract 95, Queens County, New York","958","207","null","null","696","169","null","null","11","12","null","null","0","12","null","null","172","114","null","null","0","12","null","null","56","null","39","null","23","20","null","null","0","12","null","null","23","20","null","null",
"1500000US360810095002","Block Group 2, Census Tract 95, Queens County, New York","1232","226","null","null","968","182","null","null","6","9","null","null","0","12","null","null","189","116","null","null","0","12","null","null","58","null","66","null","11","16","null","null","11","16","null","null","0","12","null","null",
"1500000US360810096001","Block Group 1, Census Tract 96, Queens County, New York","1654","381","null","null","303","156","null","null","218","138","null","null","8","12","null","null","385","214","null","null","0","12","null","null","609","null","375","null","131","93","null","null","55","67","null","null","76","63","null","null",
"1500000US360810096002","Block Group 2, Census Tract 96, Queens County, New York","1596","597","null","null","265","196","null","null","116","68","null","null","0","12","null","null","676","519","null","null","0","12","null","null","376","null","288","null","163","88","null","null","113","78","null","null","50","56","null","null",
"1500000US360810097001","Block Group 1, Census Tract 97, Queens County, New York","588","202","null","null","521","195","null","null","10","16","null","null","0","12","null","null","38","46","null","null","0","12","null","null","0","null","12","null","19","30","null","null","0","12","null","null","19","30","null","null",
"1500000US360810097002","Block Group 2, Census Tract 97, Queens County, New York","1044","291","null","null","797","185","null","null","0","12","null","null","0","12","null","null","98","76","null","null","0","12","null","null","10","null","17","null","139","158","null","null","0","12","null","null","139","158","null","null",
"1500000US360810097003","Block Group 3, Census Tract 97, Queens County, New York","925","299","null","null","610","190","null","null","15","22","null","null","0","12","null","null","157","178","null","null","0","12","null","null","24","null","37","null","119","108","null","null","53","84","null","null","66","70","null","null",
"1500000US360810097004","Block Group 4, Census Tract 97, Queens County, New York","1255","383","null","null","797","293","null","null","0","12","null","null","0","12","null","null","364","238","null","null","0","12","null","null","56","null","52","null","38","37","null","null","12","19","null","null","26","31","null","null",
"1500000US360810098001","Block Group 1, Census Tract 98, Queens County, New York","1443","332","null","null","123","136","null","null","144","123","null","null","0","12","null","null","566","351","null","null","0","12","null","null","561","null","271","null","49","51","null","null","36","42","null","null","13","18","null","null",
"1500000US360810098002","Block Group 2, Census Tract 98, Queens County, New York","1184","310","null","null","27","33","null","null","176","109","null","null","0","12","null","null","650","269","null","null","0","12","null","null","303","null","199","null","28","22","null","null","15","16","null","null","13","15","null","null",
"1500000US360810099001","Block Group 1, Census Tract 99, Queens County, New York","0","12","null","null","0","12","null","null","0","12","null","null","0","12","null","null","0","12","null","null","0","12","null","null","0","null","12","null","0","12","null","null","0","12","null","null","0","12","null","null",
"1500000US360810100001","Block Group 1, Census Tract 100, Queens County, New York","1304","758","null","null","381","308","null","null","19","30","null","null","0","12","null","null","329","334","null","null","0","12","null","null","127","null","157","null","448","616","null","null","32","59","null","null","416","620","null","null",
"1500000US360810100002","Block Group 2, Census Tract 100, Queens County, New York","2361","503","null","null","546","302","null","null","461","285","null","null","0","12","null","null","688","403","null","null","0","12","null","null","526","null","239","null","140","138","null","null","140","138","null","null","0","12","null","null",
"1500000US360810101001","Block Group 1, Census Tract 101, Queens County, New York","1330","306","null","null","1081","311","null","null","45","60","null","null","0","12","null","null","172","123","null","null","0","12","null","null","0","null","12","null","32","36","null","null","0","12","null","null","32","36","null","null",
"1500000US360810101002","Block Group 2, Census Tract 101, Queens County, New York","1128","454","null","null","731","238","null","null","79","97","null","null","0","12","null","null","28","27","null","null","0","12","null","null","112","null","163","null","178","254","null","null","169","254","null","null","9","13","null","null",
"1500000US360810102001","Block Group 1, Census Tract 102, Queens County, New York","1306","377","null","null","84","78","null","null","195","141","null","null","6","9","null","null","613","292","null","null","0","12","null","null","271","null","177","null","137","117","null","null","18","25","null","null","119","113","null","null",
"1500000US360810102002","Block Group 2, Census Tract 102, Queens County, New York","1465","358","null","null","184","103","null","null","133","127","null","null","0","12","null","null","747","279","null","null","0","12","null","null","95","null","79","null","306","177","null","null","241","166","null","null","65","51","null","null",
"1500000US360810103001","Block Group 1, Census Tract 103, Queens County, New York","1419","323","null","null","1068","301","null","null","110","132","null","null","0","12","null","null","92","102","null","null","0","12","null","null","42","null","51","null","107","172","null","null","0","12","null","null","107","172","null","null",
"1500000US360810103002","Block Group 2, Census Tract 103, Queens County, New York","892","315","null","null","635","214","null","null","0","12","null","null","0","12","null","null","66","58","null","null","0","12","null","null","11","null","17","null","180","159","null","null","45","70","null","null","135","152","null","null",
"1500000US360810103003","Block Group 3, Census Tract 103, Queens County, New York","956","230","null","null","758","194","null","null","11","18","null","null","0","12","null","null","155","127","null","null","0","12","null","null","0","null","12","null","32","36","null","null","12","18","null","null","20","21","null","null",
"1500000US360810103004","Block Group 4, Census Tract 103, Queens County, New York","778","319","null","null","587","306","null","null","17","24","null","null","0","12","null","null","115","64","null","null","0","12","null","null","0","null","12","null","59","89","null","null","59","89","null","null","0","12","null","null",
"1500000US360810104001","Block Group 1, Census Tract 104, Queens County, New York","1740","468","null","null","127","108","null","null","258","236","null","null","0","12","null","null","480","221","null","null","0","12","null","null","692","null","340","null","183","127","null","null","44","56","null","null","139","111","null","null",
"1500000US360810104002","Block Group 2, Census Tract 104, Queens County, New York","1369","362","null","null","222","121","null","null","459","281","null","null","0","12","null","null","290","162","null","null","0","12","null","null","266","null","158","null","132","133","null","null","120","131","null","null","12","16","null","null",
"1500000US360810105001","Block Group 1, Census Tract 105, Queens County, New York","880","301","null","null","662","293","null","null","24","39","null","null","0","12","null","null","99","106","null","null","0","12","null","null","95","null","90","null","0","12","null","null","0","12","null","null","0","12","null","null",
"1500000US360810105002","Block Group 2, Census Tract 105, Queens County, New York","1143","463","null","null","418","207","null","null","148","177","null","null","0","12","null","null","214","142","null","null","0","12","null","null","79","null","90","null","284","316","null","null","253","314","null","null","31","47","null","null",
"1500000US360810105003","Block Group 3, Census Tract 105, Queens County, New York","1769","713","null","null","1112","599","null","null","21","32","null","null","0","12","null","null","282","220","null","null","0","12","null","null","148","null","112","null","206","245","null","null","155","237","null","null","51","77","null","null",
"1500000US360810105004","Block Group 4, Census Tract 105, Queens County, New York","1060","312","null","null","659","225","null","null","16","19","null","null","0","12","null","null","282","155","null","null","0","12","null","null","0","null","12","null","103","128","null","null","0","12","null","null","103","128","null","null",
"1500000US360810106001","Block Group 1, Census Tract 106, Queens County, New York","1724","678","null","null","72","59","null","null","65","54","null","null","0","12","null","null","855","279","null","null","0","12","null","null","617","null","678","null","115","96","null","null","101","91","null","null","14","26","null","null",
"1500000US360810106002","Block Group 2, Census Tract 106, Queens County, New York","2040","273","null","null","286","151","null","null","303","189","null","null","0","12","null","null","922","248","null","null","0","12","null","null","284","null","139","null","245","185","null","null","230","183","null","null","15","23","null","null",
"1500000US360810107010","Block Group 0, Census Tract 107.01, Queens County, New York","0","12","null","null","0","12","null","null","0","12","null","null","0","12","null","null","0","12","null","null","0","12","null","null","0","null","12","null","0","12","null","null","0","12","null","null","0","12","null","null",
"1500000US360810107011","Block Group 1, Census Tract 107.01, Queens County, New York","0","12","null","null","0","12","null","null","0","12","null","null","0","12","null","null","0","12","null","null","0","12","null","null","0","null","12","null","0","12","null","null","0","12","null","null","0","12","null","null",
"1500000US360810108001","Block Group 1, Census Tract 108, Queens County, New York","1697","445","null","null","131","72","null","null","151","85","null","null","0","12","null","null","1005","374","null","null","0","12","null","null","221","null","152","null","189","134","null","null","143","129","null","null","46","61","null","null",
"1500000US360810108002","Block Group 2, Census Tract 108, Queens County, New York","1440","360","null","null","48","56","null","null","79","122","null","null","0","12","null","null","584","274","null","null","0","12","null","null","710","null","288","null","19","29","null","null","19","29","null","null","0","12","null","null",
"1500000US360810110001","Block Group 1, Census Tract 110, Queens County, New York","886","271","null","null","195","159","null","null","58","57","null","null","0","12","null","null","122","82","null","null","0","12","null","null","438","null","238","null","73","109","null","null","4","6","null","null","69","109","null","null",
"1500000US360810110002","Block Group 2, Census Tract 110, Queens County, New York","1960","448","null","null","164","109","null","null","136","100","null","null","30","45","null","null","593","207","null","null","0","12","null","null","761","null","308","null","276","240","null","null","270","237","null","null","6","10","null","null",
"1500000US360810111001","Block Group 1, Census Tract 111, Queens County, New York","1864","374","null","null","1186","246","null","null","0","12","null","null","0","12","null","null","226","165","null","null","0","12","null","null","93","null","99","null","359","252","null","null","158","194","null","null","201","173","null","null",
"1500000US360810111002","Block Group 2, Census Tract 111, Queens County, New York","1300","302","null","null","1120","271","null","null","55","85","null","null","34","55","null","null","73","55","null","null","0","12","null","null","10","null","17","null","8","21","null","null","8","21","null","null","0","12","null","null",
"1500000US360810112001","Block Group 1, Census Tract 112, Queens County, New York","1238","261","null","null","283","137","null","null","10","23","null","null","0","12","null","null","547","169","null","null","0","12","null","null","172","null","141","null","226","140","null","null","180","123","null","null","46","63","null","null",
"1500000US360810112002","Block Group 2, Census Tract 112, Queens County, New York","1037","366","null","null","346","158","null","null","80","82","null","null","0","12","null","null","253","151","null","null","0","12","null","null","80","null","71","null","278","249","null","null","249","247","null","null","29","37","null","null",
"1500000US360810113001","Block Group 1, Census Tract 113, Queens County, New York","1378","418","null","null","872","275","null","null","36","35","null","null","0","12","null","null","109","60","null","null","0","12","null","null","283","null","288","null","78","62","null","null","41","47","null","null","37","38","null","null",
"1500000US360810113002","Block Group 2, Census Tract 113, Queens County, New York","2176","441","null","null","1557","411","null","null","104","96","null","null","0","12","null","null","174","123","null","null","0","12","null","null","144","null","85","null","197","149","null","null","166","144","null","null","31","36","null","null",
"1500000US360810113003","Block Group 3, Census Tract 113, Queens County, New York","772","336","null","null","669","320","null","null","65","66","null","null","0","12","null","null","38","47","null","null","0","12","null","null","0","null","12","null","0","12","null","null","0","12","null","null","0","12","null","null",
"1500000US360810114001","Block Group 1, Census Tract 114, Queens County, New York","1323","326","null","null","454","147","null","null","93","123","null","null","22","30","null","null","219","148","null","null","0","12","null","null","473","null","277","null","62","106","null","null","62","106","null","null","0","12","null","null",
"1500000US360810115001","Block Group 1, Census Tract 115, Queens County, New York","1805","326","null","null","1356","303","null","null","7","15","null","null","0","12","null","null","153","84","null","null","0","12","null","null","159","null","136","null","130","74","null","null","27","41","null","null","103","61","null","null",
"1500000US360810115002","Block Group 2, Census Tract 115, Queens County, New York","681","218","null","null","570","214","null","null","0","12","null","null","0","12","null","null","57","43","null","null","0","12","null","null","12","null","22","null","42","73","null","null","42","73","null","null","0","12","null","null",
"1500000US360810116001","Block Group 1, Census Tract 116, Queens County, New York","773","307","null","null","267","251","null","null","0","12","null","null","0","12","null","null","239","131","null","null","0","12","null","null","224","null","135","null","43","72","null","null","32","53","null","null","11","19","null","null",
"1500000US360810116002","Block Group 2, Census Tract 116, Queens County, New York","1178","224","null","null","376","185","null","null","53","54","null","null","0","12","null","null","485","164","null","null","0","12","null","null","264","null","127","null","0","12","null","null","0","12","null","null","0","12","null","null",
"1500000US360810117001","Block Group 1, Census Tract 117, Queens County, New York","784","216","null","null","661","199","null","null","0","12","null","null","0","12","null","null","75","48","null","null","0","12","null","null","21","null","28","null","27","37","null","null","27","37","null","null","0","12","null","null",
