"GEO_ID","NAME","B19013_001E","B19013_001EA","B19013_001M","B19013_001MA",
"Geography","Geographic Area Name","Estimate!!Median household income in the past 12 months (in 2020 inflation-adjusted dollars)","Annotation of Estimate!!Median household income in the past 12 months (in 2020 inflation-adjusted dollars)","Margin of Error!!Median household income in the past 12 months (in 2020 inflation-adjusted dollars)","Annotation of Margin of Error!!Median household income in the past 12 months (in 2020 inflation-adjusted dollars)",
"1500000US360050407022","Block Group 2, Census Tract 407.02, Bronx County, New York","26324","null","13974","null",
"1500000US360050407023","Block Group 3, Census Tract 407.02, Bronx County, New York","26944","null","19246","null",
"1500000US360050407024","Block Group 4, Census Tract 407.02, Bronx County, New York","47589","null","30956","null",
"1500000US360050407025","Block Group 5, Census Tract 407.02, Bronx County, New York","-","-","**","**",
"1500000US360050408001","Block Group 1, Census Tract 408, Bronx County, New York","21310","null","9761","null",
"1500000US360050408002","Block Group 2, Census Tract 408, Bronx County, New York","-","-","**","**",
"1500000US360050408003","Block Group 3, Census Tract 408, Bronx County, New York","40769","null","23766","null",
"1500000US360050408004","Block Group 4, Census Tract 408, Bronx County, New York","40288","null","31020","null",
"1500000US360050409001","Block Group 1, Census Tract 409, Bronx County, New York","56815","null","18462","null",
"1500000US360050409002","Block Group 2, Census Tract 409, Bronx County, New York","105100","null","49104","null",
"1500000US360050411001","Block Group 1, Census Tract 411, Bronx County, New York","42625","null","36310","null",
"1500000US360050411002","Block Group 2, Census Tract 411, Bronx County, New York","28148","null","19558","null",
"1500000US360050411003","Block Group 3, Census Tract 411, Bronx County, New York","36862","null","6445","null",
"1500000US360050413001","Block Group 1, Census Tract 413, Bronx County, New York","62292","null","10843","null",
"1500000US360050413002","Block Group 2, Census Tract 413, Bronx County, New York","75598","null","21202","null",
"1500000US360050413003","Block Group 3, Census Tract 413, Bronx County, New York","44792","null","24071","null",
"1500000US360050413004","Block Group 4, Census Tract 413, Bronx County, New York","-","-","**","**",
"1500000US360050413005","Block Group 5, Census Tract 413, Bronx County, New York","42212","null","39516","null",
"1500000US360050413006","Block Group 6, Census Tract 413, Bronx County, New York","60101","null","30245","null",
"1500000US360050413007","Block Group 7, Census Tract 413, Bronx County, New York","54419","null","22572","null",
"1500000US360050414001","Block Group 1, Census Tract 414, Bronx County, New York","127910","null","16364","null",
"1500000US360050414002","Block Group 2, Census Tract 414, Bronx County, New York","34620","null","13118","null",
"1500000US360050414003","Block Group 3, Census Tract 414, Bronx County, New York","49559","null","5494","null",
"1500000US360050414004","Block Group 4, Census Tract 414, Bronx County, New York","52163","null","20084","null",
"1500000US360050415001","Block Group 1, Census Tract 415, Bronx County, New York","21797","null","8822","null",
"1500000US360050415002","Block Group 2, Census Tract 415, Bronx County, New York","60707","null","15319","null",
"1500000US360050415003","Block Group 3, Census Tract 415, Bronx County, New York","34962","null","26133","null",
"1500000US360050415004","Block Group 4, Census Tract 415, Bronx County, New York","57983","null","35937","null",
"1500000US360050415005","Block Group 5, Census Tract 415, Bronx County, New York","55536","null","44241","null",
"1500000US360050415006","Block Group 6, Census Tract 415, Bronx County, New York","58389","null","38075","null",
"1500000US360050418001","Block Group 1, Census Tract 418, Bronx County, New York","69458","null","33331","null",
"1500000US360050418002","Block Group 2, Census Tract 418, Bronx County, New York","75865","null","74309","null",
"1500000US360050418003","Block Group 3, Census Tract 418, Bronx County, New York","51044","null","8572","null",
"1500000US360050418004","Block Group 4, Census Tract 418, Bronx County, New York","41492","null","26457","null",
"1500000US360050419001","Block Group 1, Census Tract 419, Bronx County, New York","55330","null","29975","null",
"1500000US360050419002","Block Group 2, Census Tract 419, Bronx County, New York","95094","null","76954","null",
"1500000US360050419003","Block Group 3, Census Tract 419, Bronx County, New York","19583","null","13452","null",
"1500000US360050419004","Block Group 4, Census Tract 419, Bronx County, New York","42237","null","32543","null",
"1500000US360050419005","Block Group 5, Census Tract 419, Bronx County, New York","25167","null","17215","null",
"1500000US360050419006","Block Group 6, Census Tract 419, Bronx County, New York","-","-","**","**",
"1500000US360050419007","Block Group 7, Census Tract 419, Bronx County, New York","43155","null","25086","null",
"1500000US360050420001","Block Group 1, Census Tract 420, Bronx County, New York","50612","null","18314","null",
"1500000US360050420002","Block Group 2, Census Tract 420, Bronx County, New York","-","-","**","**",
"1500000US360050420003","Block Group 3, Census Tract 420, Bronx County, New York","35833","null","27830","null",
"1500000US360050421001","Block Group 1, Census Tract 421, Bronx County, New York","71414","null","21356","null",
"1500000US360050421002","Block Group 2, Census Tract 421, Bronx County, New York","32028","null","11185","null",
"1500000US360050421003","Block Group 3, Census Tract 421, Bronx County, New York","12578","null","7299","null",
"1500000US360050421004","Block Group 4, Census Tract 421, Bronx County, New York","30972","null","17047","null",
"1500000US360050421005","Block Group 5, Census Tract 421, Bronx County, New York","45744","null","35221","null",
"1500000US360050422001","Block Group 1, Census Tract 422, Bronx County, New York","49750","null","26199","null",
"1500000US360050422002","Block Group 2, Census Tract 422, Bronx County, New York","61204","null","34393","null",
"1500000US360050423001","Block Group 1, Census Tract 423, Bronx County, New York","39722","null","23610","null",
"1500000US360050423002","Block Group 2, Census Tract 423, Bronx County, New York","42232","null","9767","null",
"1500000US360050423003","Block Group 3, Census Tract 423, Bronx County, New York","71500","null","28301","null",
"1500000US360050424001","Block Group 1, Census Tract 424, Bronx County, New York","86042","null","26207","null",
"1500000US360050424002","Block Group 2, Census Tract 424, Bronx County, New York","80054","null","10393","null",
"1500000US360050425001","Block Group 1, Census Tract 425, Bronx County, New York","-","-","**","**",
"1500000US360050425002","Block Group 2, Census Tract 425, Bronx County, New York","-","-","**","**",
"1500000US360050425003","Block Group 3, Census Tract 425, Bronx County, New York","51579","null","37742","null",
"1500000US360050425004","Block Group 4, Census Tract 425, Bronx County, New York","-","-","**","**",
"1500000US360050425005","Block Group 5, Census Tract 425, Bronx County, New York","110403","null","85680","null",
"1500000US360050425006","Block Group 6, Census Tract 425, Bronx County, New York","38387","null","12515","null",
"1500000US360050425007","Block Group 7, Census Tract 425, Bronx County, New York","21649","null","9176","null",
"1500000US360050426001","Block Group 1, Census Tract 426, Bronx County, New York","101935","null","52052","null",
"1500000US360050426002","Block Group 2, Census Tract 426, Bronx County, New York","48909","null","26555","null",
"1500000US360050426003","Block Group 3, Census Tract 426, Bronx County, New York","97382","null","8799","null",
"1500000US360050426004","Block Group 4, Census Tract 426, Bronx County, New York","118333","null","67770","null",
"1500000US360050426005","Block Group 5, Census Tract 426, Bronx County, New York","67500","null","13895","null",
"1500000US360050426006","Block Group 6, Census Tract 426, Bronx County, New York","236053","null","197455","null",
"1500000US360050428001","Block Group 1, Census Tract 428, Bronx County, New York","-","-","**","**",
"1500000US360050428002","Block Group 2, Census Tract 428, Bronx County, New York","90536","null","8507","null",
"1500000US360050429011","Block Group 1, Census Tract 429.01, Bronx County, New York","-","-","**","**",
"1500000US360050429012","Block Group 2, Census Tract 429.01, Bronx County, New York","48881","null","5243","null",
"1500000US360050429013","Block Group 3, Census Tract 429.01, Bronx County, New York","20500","null","7854","null",
"1500000US360050429021","Block Group 1, Census Tract 429.02, Bronx County, New York","37895","null","8547","null",
"1500000US360050429022","Block Group 2, Census Tract 429.02, Bronx County, New York","21745","null","13805","null",
"1500000US360050429023","Block Group 3, Census Tract 429.02, Bronx County, New York","46115","null","13654","null",
"1500000US360050430001","Block Group 1, Census Tract 430, Bronx County, New York","-","-","**","**",
"1500000US360050430002","Block Group 2, Census Tract 430, Bronx County, New York","-","-","**","**",
"1500000US360050430003","Block Group 3, Census Tract 430, Bronx County, New York","73159","null","5937","null",
"1500000US360050431011","Block Group 1, Census Tract 431.01, Bronx County, New York","35945","null","23782","null",
"1500000US360050431012","Block Group 2, Census Tract 431.01, Bronx County, New York","32699","null","17415","null",
"1500000US360050431013","Block Group 3, Census Tract 431.01, Bronx County, New York","37341","null","7444","null",
"1500000US360050431014","Block Group 4, Census Tract 431.01, Bronx County, New York","-","-","**","**",
"1500000US360050431021","Block Group 1, Census Tract 431.02, Bronx County, New York","31149","null","22289","null",
"1500000US360050431022","Block Group 2, Census Tract 431.02, Bronx County, New York","23250","null","7730","null",
"1500000US360050431023","Block Group 3, Census Tract 431.02, Bronx County, New York","38527","null","11774","null",
"1500000US360050434001","Block Group 1, Census Tract 434, Bronx County, New York","70583","null","22875","null",
"1500000US360050434002","Block Group 2, Census Tract 434, Bronx County, New York","121714","null","47073","null",
"1500000US360050434003","Block Group 3, Census Tract 434, Bronx County, New York","-","-","**","**",
"1500000US360050434004","Block Group 4, Census Tract 434, Bronx County, New York","71250","null","50704","null",
"1500000US360050435011","Block Group 1, Census Tract 435.01, Bronx County, New York","32500","null","10077","null",
"1500000US360050435021","Block Group 1, Census Tract 435.02, Bronx County, New York","-","-","**","**",
"1500000US360050435031","Block Group 1, Census Tract 435.03, Bronx County, New York","-","-","**","**",
"1500000US360050436001","Block Group 1, Census Tract 436, Bronx County, New York","75417","null","3387","null",
"1500000US360050436002","Block Group 2, Census Tract 436, Bronx County, New York","43708","null","40679","null",
"1500000US360050442001","Block Group 1, Census Tract 442, Bronx County, New York","28857","null","19987","null",
"1500000US360050442002","Block Group 2, Census Tract 442, Bronx County, New York","66986","null","4546","null",
"1500000US360050442003","Block Group 3, Census Tract 442, Bronx County, New York","56949","null","14971","null",
